topo,nodes,lr,batch_size,mixing_steps,local_steps,loss
fc,10,0.01,20,1,1,0.07596412971615792
fc,10,0.01,20,1,1,0.07430055551230907
fc,10,0.01,20,1,1,0.07288031689822674
fc,10,0.01,20,1,1,0.07157313078641893
fc,10,0.01,20,1,1,0.07035487182438374
