topo,nodes,lr,batch_size,mixing_steps,local_steps,loss,comms
ring,5,0.01,2000,1,1,0.2730518937110901,120
ring,5,0.01,2000,1,1,0.19902137368917466,240
ring,5,0.01,2000,1,1,0.17637146711349488,360
ring,5,0.01,2000,1,1,0.16684920191764832,480
ring,5,0.01,2000,1,1,0.1612122982740402,600
ring,5,0.01,2000,1,1,0.15689509212970734,720
ring,5,0.01,2000,1,1,0.15314167737960815,840
ring,5,0.01,2000,1,1,0.14971432387828829,960
ring,5,0.01,2000,1,1,0.146527436375618,1080
ring,5,0.01,2000,1,1,0.14354303777217864,1200
ring,5,0.01,2000,1,1,0.14073933362960814,1320
ring,5,0.01,2000,1,1,0.1381009429693222,1440
ring,5,0.01,2000,1,1,0.13561532497406006,1560
ring,5,0.01,2000,1,1,0.13327166438102722,1680
ring,5,0.01,2000,1,1,0.13106025755405426,1800
ring,5,0.01,2000,1,1,0.1289721816778183,1920
ring,5,0.01,2000,1,1,0.12699923515319828,2040
ring,5,0.01,2000,1,1,0.1251338079571724,2160
ring,5,0.01,2000,1,1,0.1233688399195671,2280
ring,5,0.01,2000,1,1,0.12169772982597352,2400
ring,5,0.01,2000,1,1,0.12011434733867646,2520
ring,5,0.01,2000,1,1,0.11861298680305482,2640
ring,5,0.01,2000,1,1,0.11718830913305284,2760
ring,5,0.01,2000,1,1,0.11583534777164461,2880
ring,5,0.01,2000,1,1,0.11454947590827942,3000
ring,5,0.01,2000,1,1,0.11332635581493379,3120
ring,5,0.01,2000,1,1,0.11216197609901428,3240
ring,5,0.01,2000,1,1,0.11105256974697114,3360
ring,5,0.01,2000,1,1,0.10999462753534317,3480
ring,5,0.01,2000,1,1,0.10898488461971283,3600
ring,5,0.01,2000,1,1,0.10802029669284821,3720
ring,5,0.01,2000,1,1,0.10709800124168396,3840
ring,5,0.01,2000,1,1,0.10621535629034043,3960
ring,5,0.01,2000,1,1,0.10536988228559495,4080
ring,5,0.01,2000,1,1,0.10455926209688188,4200
ring,5,0.01,2000,1,1,0.10378134399652483,4320
ring,5,0.01,2000,1,1,0.103034108877182,4440
ring,5,0.01,2000,1,1,0.10231568217277527,4560
ring,5,0.01,2000,1,1,0.10162431299686434,4680
ring,5,0.01,2000,1,1,0.1009583592414856,4800
ring,5,0.01,2000,1,1,0.10031628608703615,4920
ring,5,0.01,2000,1,1,0.09969669133424759,5040
ring,5,0.01,2000,1,1,0.09909821152687073,5160
