topo,nodes,lr,batch_size,mixing_steps,local_steps,loss
fc,1,0.001,2000,1,1,0.22432926297187805
fc,1,0.001,2000,1,1,0.22373443841934204
fc,1,0.001,2000,1,1,0.22314180433750153
fc,1,0.001,2000,1,1,0.2225514054298401
fc,1,0.001,2000,1,1,0.22196324169635773
fc,1,0.001,2000,1,1,0.22137726843357086
fc,1,0.001,2000,1,1,0.2207934856414795
fc,1,0.001,2000,1,1,0.22021187841892242
fc,1,0.001,2000,1,1,0.21963249146938324
fc,1,0.001,2000,1,1,0.21905526518821716
fc,1,0.001,2000,1,1,0.2184801995754242
fc,1,0.001,2000,1,1,0.21790729463100433
fc,1,0.001,2000,1,1,0.2173365354537964
fc,1,0.001,2000,1,1,0.21676790714263916
fc,1,0.001,2000,1,1,0.21620142459869385
fc,1,0.001,2000,1,1,0.21563705801963806
fc,1,0.001,2000,1,1,0.21507476270198822
fc,1,0.001,2000,1,1,0.21451464295387268
fc,1,0.001,2000,1,1,0.21395662426948547
fc,1,0.001,2000,1,1,0.21340061724185944
fc,1,0.001,2000,1,1,0.21284674108028412
fc,1,0.001,2000,1,1,0.21229495108127594
fc,1,0.001,2000,1,1,0.21174520254135132
ring,1,0.001,2000,1,1,0.2775629162788391
ring,1,0.001,2000,1,1,0.27676787972450256
ring,1,0.001,2000,1,1,0.2759757936000824
ring,1,0.001,2000,1,1,0.2751867175102234
ring,1,0.001,2000,1,1,0.2744005620479584
ring,1,0.001,2000,1,1,0.2736174762248993
ring,1,0.001,2000,1,1,0.27283722162246704
ring,1,0.001,2000,1,1,0.27205997705459595
ring,1,0.001,2000,1,1,0.27128565311431885
ring,1,0.001,2000,1,1,0.27051421999931335
ring,1,0.001,2000,1,1,0.26974573731422424
ring,1,0.001,2000,1,1,0.26898014545440674
ring,1,0.001,2000,1,1,0.26821738481521606
ring,1,0.001,2000,1,1,0.267457515001297
ring,1,0.001,2000,1,1,0.26670053601264954
ring,1,0.001,2000,1,1,0.2659464180469513
ring,1,0.001,2000,1,1,0.2651951313018799
ring,1,0.001,2000,1,1,0.2644466459751129
ring,1,0.001,2000,1,1,0.2637009918689728
ring,1,0.001,2000,1,1,0.2629581689834595
ring,1,0.001,2000,1,1,0.26221808791160583
ring,1,0.001,2000,1,1,0.26148080825805664
ring,1,0.001,2000,1,1,0.2607463300228119
ring,1,0.001,2000,1,1,0.2600146532058716
ring,1,0.001,2000,1,1,0.2592856287956238
ring,1,0.001,2000,1,1,0.2585594058036804
ring,1,0.001,2000,1,1,0.25783589482307434
ring,1,0.001,2000,1,1,0.2571151852607727
ring,1,0.001,2000,1,1,0.2563970983028412
ring,1,0.001,2000,1,1,0.25568175315856934
ring,1,0.001,2000,1,1,0.2549690902233124
ring,1,0.001,2000,1,1,0.2542591392993927
ring,1,0.001,2000,1,1,0.25355178117752075
ring,1,0.001,2000,1,1,0.25284719467163086
ring,1,0.001,2000,1,1,0.2521451711654663
ring,1,0.001,2000,1,1,0.25144582986831665
ring,1,0.001,2000,1,1,0.2507491111755371
ring,1,0.001,2000,1,1,0.2500550150871277
ring,1,0.001,2000,1,1,0.24936352670192719
ring,1,0.001,2000,1,1,0.24867463111877441
ring,1,0.001,2000,1,1,0.24798832833766937
ring,1,0.001,2000,1,1,0.24730461835861206
ring,1,0.001,2000,1,1,0.2466234713792801
ring,1,0.001,2000,1,1,0.24594490230083466
ring,1,0.001,2000,1,1,0.24526888132095337
ring,1,0.001,2000,1,1,0.24459537863731384
ring,1,0.001,2000,1,1,0.24392442405223846
ring,1,0.001,2000,1,1,0.24325598776340485
ring,1,0.001,2000,1,1,0.2425900399684906
ring,1,0.001,2000,1,1,0.2419266551733017
ring,1,0.001,2000,1,1,0.24126571416854858
ring,1,0.001,2000,1,1,0.24060729146003723
ring,1,0.001,2000,1,1,0.23995131254196167
ring,1,0.001,2000,1,1,0.23929782211780548
ring,1,0.001,2000,1,1,0.23864679038524628
ring,1,0.001,2000,1,1,0.23799817264080048
ring,1,0.001,2000,1,1,0.23735199868679047
ring,1,0.001,2000,1,1,0.23670828342437744
ring,1,0.001,2000,1,1,0.23606698215007782
ring,1,0.001,2000,1,1,0.23542805016040802
ring,1,0.001,2000,1,1,0.23479154706001282
ring,1,0.001,2000,1,1,0.23415741324424744
ring,1,0.001,2000,1,1,0.23352567851543427
ring,1,0.001,2000,1,1,0.23289631307125092
ring,1,0.001,2000,1,1,0.2322693020105362
ring,1,0.001,2000,1,1,0.2316446602344513
ring,1,0.001,2000,1,1,0.23102235794067383
ring,1,0.001,2000,1,1,0.2304023802280426
ring,1,0.001,2000,1,1,0.22978475689888
ring,1,0.001,2000,1,1,0.22916941344738007
ring,1,0.001,2000,1,1,0.22855642437934875
ring,1,0.001,2000,1,1,0.2279457151889801
ring,1,0.001,2000,1,1,0.2273373156785965
ring,1,0.001,2000,1,1,0.22673116624355316
ring,1,0.001,2000,1,1,0.22612732648849487
ring,1,0.001,2000,1,1,0.22552570700645447
ring,1,0.001,2000,1,1,0.22492636740207672
ring,1,0.001,2000,1,1,0.22432926297187805
ring,1,0.001,2000,1,1,0.22373443841934204
ring,1,0.001,2000,1,1,0.22314180433750153
ring,1,0.001,2000,1,1,0.2225514054298401
ring,1,0.001,2000,1,1,0.22196324169635773
ring,1,0.001,2000,1,1,0.22137726843357086
ring,1,0.001,2000,1,1,0.2207934856414795
ring,1,0.001,2000,1,1,0.22021187841892242
ring,1,0.001,2000,1,1,0.21963249146938324
ring,1,0.001,2000,1,1,0.21905526518821716
ring,1,0.001,2000,1,1,0.2184801995754242
ring,1,0.001,2000,1,1,0.21790729463100433
ring,1,0.001,2000,1,1,0.2173365354537964
ring,1,0.001,2000,1,1,0.21676790714263916
ring,1,0.001,2000,1,1,0.21620142459869385
ring,1,0.001,2000,1,1,0.21563705801963806
ring,1,0.001,2000,1,1,0.21507476270198822
ring,1,0.001,2000,1,1,0.21451464295387268
ring,1,0.001,2000,1,1,0.21395662426948547
ring,1,0.001,2000,1,1,0.21340061724185944
ring,1,0.001,2000,1,1,0.21284674108028412
ring,1,0.001,2000,1,1,0.21229495108127594
ring,1,0.001,2000,1,1,0.21174520254135132
fc,10,0.001,2000,1,1,0.10151386260986328
fc,10,0.001,2000,1,1,0.10143686830997466
fc,10,0.001,2000,1,1,0.10136015713214874
fc,10,0.001,2000,1,1,0.10128376632928848
fc,10,0.001,2000,1,1,0.1012076511979103
fc,10,0.001,2000,1,1,0.1011318415403366
fc,10,0.001,2000,1,1,0.10105632245540619
fc,10,0.001,2000,1,1,0.10098109394311906
fc,10,0.001,2000,1,1,0.10090614110231401
fc,10,0.001,2000,1,1,0.10083148628473283
fc,10,0.001,2000,1,1,0.10075712949037553
fc,10,0.001,2000,1,1,0.10068304091691972
fc,10,0.001,2000,1,1,0.10060922801494598
fc,10,0.001,2000,1,1,0.10053572058677672
fc,10,0.001,2000,1,1,0.10046247392892838
fc,10,0.001,2000,1,1,0.1003894954919815
fc,10,0.001,2000,1,1,0.10031681507825851
fc,10,0.001,2000,1,1,0.10024439543485641
fc,10,0.001,2000,1,1,0.10017225891351701
fc,10,0.001,2000,1,1,0.10010038316249846
fc,10,0.001,2000,1,1,0.10002877563238144
fc,10,0.001,2000,1,1,0.09995745122432709
fc,10,0.001,2000,1,1,0.09988636523485182
fc,10,0.001,2000,1,1,0.09981557726860046
fc,10,0.001,2000,1,1,0.09974502772092818
fc,10,0.001,2000,1,1,0.09967474639415742
fc,10,0.001,2000,1,1,0.09960472583770752
fc,10,0.001,2000,1,1,0.09953496605157852
fc,10,0.001,2000,1,1,0.09946545958518983
fc,10,0.001,2000,1,1,0.09939620643854143
fc,10,0.001,2000,1,1,0.0993272066116333
fc,10,0.001,2000,1,1,0.09925846010446548
fc,10,0.001,2000,1,1,0.09918997436761857
fc,10,0.001,2000,1,1,0.09912171959877014
fc,10,0.001,2000,1,1,0.0990537256002426
fc,10,0.001,2000,1,1,0.0989859774708748
fc,10,0.001,2000,1,1,0.09891849011182785
fc,10,0.001,2000,1,1,0.09885121136903763
fc,10,0.001,2000,1,1,0.0987841933965683
fc,10,0.001,2000,1,1,0.09871742129325868
fc,10,0.001,2000,1,1,0.09865087270736693
fc,10,0.001,2000,1,1,0.09858457744121553
fc,10,0.001,2000,1,1,0.098518505692482
fc,10,0.001,2000,1,1,0.09845268726348876
fc,10,0.001,2000,1,1,0.09838709235191345
fc,10,0.001,2000,1,1,0.09832172840833665
fc,10,0.001,2000,1,1,0.09825660288333894
fc,10,0.001,2000,1,1,0.09819169342517851
fc,10,0.001,2000,1,1,0.09812702983617783
fc,10,0.001,2000,1,1,0.09806258231401443
fc,10,0.001,2000,1,1,0.09799836575984956
fc,10,0.001,2000,1,1,0.09793438017368317
fc,10,0.001,2000,1,1,0.09787059575319292
fc,10,0.001,2000,1,1,0.09780704975128174
fc,10,0.001,2000,1,1,0.09774371981620789
fc,10,0.001,2000,1,1,0.09768062084913252
fc,10,0.001,2000,1,1,0.0976177304983139
fc,10,0.001,2000,1,1,0.09755506366491319
fc,10,0.001,2000,1,1,0.09749259799718857
fc,10,0.001,2000,1,1,0.09743035584688185
fc,10,0.001,2000,1,1,0.09736832976341246
fc,10,0.001,2000,1,1,0.09730652719736098
fc,10,0.001,2000,1,1,0.09724491834640503
fc,10,0.001,2000,1,1,0.09718351811170577
fc,10,0.001,2000,1,1,0.09712232649326326
fc,10,0.001,2000,1,1,0.09706135839223862
fc,10,0.001,2000,1,1,0.09700057655572891
fc,10,0.001,2000,1,1,0.09694001078605653
fc,10,0.001,2000,1,1,0.09687963873147964
fc,10,0.001,2000,1,1,0.09681949019432068
fc,10,0.001,2000,1,1,0.09675952047109605
fc,10,0.001,2000,1,1,0.09669976681470872
fc,10,0.001,2000,1,1,0.09664020687341691
fc,10,0.001,2000,1,1,0.0965808406472206
fc,10,0.001,2000,1,1,0.09652168303728102
fc,10,0.001,2000,1,1,0.09646270424127579
fc,10,0.001,2000,1,1,0.09640393406152725
fc,10,0.001,2000,1,1,0.09634536504745482
fc,10,0.001,2000,1,1,0.09628697484731676
fc,10,0.001,2000,1,1,0.09622877091169357
fc,10,0.001,2000,1,1,0.09617076814174652
fc,10,0.001,2000,1,1,0.09611295163631439
fc,10,0.001,2000,1,1,0.09605532139539719
fc,10,0.001,2000,1,1,0.0959978774189949
fc,10,0.001,2000,1,1,0.09594062715768815
fc,10,0.001,2000,1,1,0.09588357806205748
fc,10,0.001,2000,1,1,0.09582669287919997
fc,10,0.001,2000,1,1,0.09576997905969621
fc,10,0.001,2000,1,1,0.09571345150470734
fc,10,0.001,2000,1,1,0.09565711766481398
fc,10,0.001,2000,1,1,0.09560098499059677
fc,10,0.001,2000,1,1,0.09554499387741089
fc,10,0.001,2000,1,1,0.09548918902873993
fc,10,0.001,2000,1,1,0.09543357044458389
fc,10,0.001,2000,1,1,0.09537813067436217
fc,10,0.001,2000,1,1,0.0953228548169136
fc,10,0.001,2000,1,1,0.09526775777339935
fc,10,0.001,2000,1,1,0.09521283954381941
fc,10,0.001,2000,1,1,0.09515807032585144
fc,10,0.001,2000,1,1,0.09510350227355956
ring,10,0.001,2000,1,1,0.3040254317224026
ring,10,0.001,2000,1,1,0.23389924988150598
ring,10,0.001,2000,1,1,0.19692093655467033
ring,10,0.001,2000,1,1,0.17219513431191447
ring,10,0.001,2000,1,1,0.15431984513998032
ring,10,0.001,2000,1,1,0.1410070598125458
ring,10,0.001,2000,1,1,0.13097402229905128
ring,10,0.001,2000,1,1,0.12337543591856957
ring,10,0.001,2000,1,1,0.11760681942105294
ring,10,0.001,2000,1,1,0.11322065442800525
ring,10,0.001,2000,1,1,0.10988089367747306
ring,10,0.001,2000,1,1,0.10733377188444139
ring,10,0.001,2000,1,1,0.10538727641105652
ring,10,0.001,2000,1,1,0.10389596968889235
ring,10,0.001,2000,1,1,0.10274969115853311
ring,10,0.001,2000,1,1,0.10186492949724198
ring,10,0.001,2000,1,1,0.10117843449115753
ring,10,0.001,2000,1,1,0.1006422623991966
ring,10,0.001,2000,1,1,0.10022007301449777
ring,10,0.001,2000,1,1,0.09988434165716172
ring,10,0.001,2000,1,1,0.09961419329047204
ring,10,0.001,2000,1,1,0.09939381405711174
ring,10,0.001,2000,1,1,0.09921121597290039
ring,10,0.001,2000,1,1,0.09905731156468392
ring,10,0.001,2000,1,1,0.09892521873116494
ring,10,0.001,2000,1,1,0.09880970865488053
ring,10,0.001,2000,1,1,0.09870683252811432
ring,10,0.001,2000,1,1,0.09861358404159548
ring,10,0.001,2000,1,1,0.09852769300341607
ring,10,0.001,2000,1,1,0.09844743013381958
ring,10,0.001,2000,1,1,0.09837148785591127
ring,10,0.001,2000,1,1,0.09829886853694916
ring,10,0.001,2000,1,1,0.09822883233428004
ring,10,0.001,2000,1,1,0.09816079661250116
ring,10,0.001,2000,1,1,0.09809433743357661
ring,10,0.001,2000,1,1,0.09802911356091501
ring,10,0.001,2000,1,1,0.09796488508582117
ring,10,0.001,2000,1,1,0.09790145605802536
ring,10,0.001,2000,1,1,0.09783868640661239
ring,10,0.001,2000,1,1,0.09777646288275721
ring,10,0.001,2000,1,1,0.09771470203995705
ring,10,0.001,2000,1,1,0.09765334278345109
ring,10,0.001,2000,1,1,0.09759232774376872
ring,10,0.001,2000,1,1,0.09753163233399392
ring,10,0.001,2000,1,1,0.09747122228145601
ring,10,0.001,2000,1,1,0.09741107374429704
ring,10,0.001,2000,1,1,0.09735116586089135
ring,10,0.001,2000,1,1,0.09729149714112281
ring,10,0.001,2000,1,1,0.09723204672336579
ring,10,0.001,2000,1,1,0.09717281013727187
ring,10,0.001,2000,1,1,0.09711378291249276
ring,10,0.001,2000,1,1,0.09705495387315752
ring,10,0.001,2000,1,1,0.09699632599949838
ring,10,0.001,2000,1,1,0.0969378873705864
ring,10,0.001,2000,1,1,0.09687964394688606
ring,10,0.001,2000,1,1,0.09682159125804901
ring,10,0.001,2000,1,1,0.096763726323843
ring,10,0.001,2000,1,1,0.09670604169368745
ring,10,0.001,2000,1,1,0.09664854258298874
ring,10,0.001,2000,1,1,0.09659122452139855
ring,10,0.001,2000,1,1,0.0965340904891491
ring,10,0.001,2000,1,1,0.09647713229060173
ring,10,0.001,2000,1,1,0.09642035439610483
ring,10,0.001,2000,1,1,0.09636375233530999
ring,10,0.001,2000,1,1,0.09630732610821724
ring,10,0.001,2000,1,1,0.09625107645988465
ring,10,0.001,2000,1,1,0.09619500115513803
ring,10,0.001,2000,1,1,0.09613909646868707
ring,10,0.001,2000,1,1,0.09608336165547371
ring,10,0.001,2000,1,1,0.09602780267596245
ring,10,0.001,2000,1,1,0.09597240909934045
ring,10,0.001,2000,1,1,0.09591718614101409
ring,10,0.001,2000,1,1,0.09586213305592536
ring,10,0.001,2000,1,1,0.0958072416484356
ring,10,0.001,2000,1,1,0.09575252011418343
ring,10,0.001,2000,1,1,0.09569796398282052
ring,10,0.001,2000,1,1,0.09564357325434686
ring,10,0.001,2000,1,1,0.09558933973312378
ring,10,0.001,2000,1,1,0.09553527832031253
ring,10,0.001,2000,1,1,0.09548137262463571
ring,10,0.001,2000,1,1,0.09542763009667399
ring,10,0.001,2000,1,1,0.09537404626607894
ring,10,0.001,2000,1,1,0.09532062187790871
ring,10,0.001,2000,1,1,0.095267353951931
ring,10,0.001,2000,1,1,0.09521424472332002
ring,10,0.001,2000,1,1,0.09516128972172738
ring,10,0.001,2000,1,1,0.09510849267244341
ring,10,0.001,2000,1,1,0.09505585655570033
ring,10,0.001,2000,1,1,0.09500336572527887
ring,10,0.001,2000,1,1,0.09495102986693384
ring,10,0.001,2000,1,1,0.09489884525537491
ring,10,0.001,2000,1,1,0.09484682008624078
ring,10,0.001,2000,1,1,0.0947949394583702
ring,10,0.001,2000,1,1,0.09474321380257608
ring,10,0.001,2000,1,1,0.09469163343310356
ring,10,0.001,2000,1,1,0.0946401983499527
ring,10,0.001,2000,1,1,0.0945889174938202
ring,10,0.001,2000,1,1,0.09453777968883516
ring,10,0.001,2000,1,1,0.09448679387569428
ring,10,0.001,2000,1,1,0.09443594440817833
fc,100,0.001,2000,1,1,0.09909953176975261
fc,100,0.001,2000,1,1,0.09899283200502382
fc,100,0.001,2000,1,1,0.09888670593500151
fc,100,0.001,2000,1,1,0.09878115355968489
fc,100,0.001,2000,1,1,0.09867616742849358
fc,100,0.001,2000,1,1,0.09857176244258867
fc,100,0.001,2000,1,1,0.09846792370080956
fc,100,0.001,2000,1,1,0.09836463630199418
fc,100,0.001,2000,1,1,0.0982619076967241
fc,100,0.001,2000,1,1,0.09815975278615928
fc,100,0.001,2000,1,1,0.09805813431739824
fc,100,0.001,2000,1,1,0.09795705974102034
fc,100,0.001,2000,1,1,0.09785652905702596
fc,100,0.001,2000,1,1,0.09775654971599561
fc,100,0.001,2000,1,1,0.09765709191560763
fc,100,0.001,2000,1,1,0.09755816310644133
fc,100,0.001,2000,1,1,0.09745977818965926
fc,100,0.001,2000,1,1,0.09736191481351839
fc,100,0.001,2000,1,1,0.0972645655274389
fc,100,0.001,2000,1,1,0.09716773778200154
fc,100,0.001,2000,1,1,0.09707142412662512
fc,100,0.001,2000,1,1,0.09697561711072936
fc,100,0.001,2000,1,1,0.09688031673431402
fc,100,0.001,2000,1,1,0.09678553044795982
fc,100,0.001,2000,1,1,0.09669122844934441
fc,100,0.001,2000,1,1,0.0965974256396292
fc,100,0.001,2000,1,1,0.09650413691997536
fc,100,0.001,2000,1,1,0.09641133248805983
fc,100,0.001,2000,1,1,0.09631899744272228
fc,100,0.001,2000,1,1,0.09622716158628472
fc,100,0.001,2000,1,1,0.09613579511642444
fc,100,0.001,2000,1,1,0.09604491293430341
fc,100,0.001,2000,1,1,0.09595450758934043
fc,100,0.001,2000,1,1,0.09586456418037428
fc,100,0.001,2000,1,1,0.09577509015798585
fc,100,0.001,2000,1,1,0.09568607807159411
fc,100,0.001,2000,1,1,0.09559752792119984
fc,100,0.001,2000,1,1,0.09550944715738288
fc,100,0.001,2000,1,1,0.09542181342840209
fc,100,0.001,2000,1,1,0.09533462673425687
fc,100,0.001,2000,1,1,0.095247894525528
fc,100,0.001,2000,1,1,0.09516161680221544
fc,100,0.001,2000,1,1,0.0950757563114164
fc,100,0.001,2000,1,1,0.09499035030603417
fc,100,0.001,2000,1,1,0.09490539133548728
fc,100,0.001,2000,1,1,0.09482084214687364
fc,100,0.001,2000,1,1,0.09473674744367586
fc,100,0.001,2000,1,1,0.09465306997299182
fc,100,0.001,2000,1,1,0.09456981718540212
fc,100,0.001,2000,1,1,0.0944869890809057
fc,100,0.001,2000,1,1,0.0944045856595039
fc,100,0.001,2000,1,1,0.09432257711887344
fc,100,0.001,2000,1,1,0.09424100816249856
fc,100,0.001,2000,1,1,0.09415982663631427
fc,100,0.001,2000,1,1,0.09407906979322413
fc,100,0.001,2000,1,1,0.09399871528148647
fc,100,0.001,2000,1,1,0.09391875565052017
fc,100,0.001,2000,1,1,0.09383921325206748
fc,100,0.001,2000,1,1,0.0937600582838057
fc,100,0.001,2000,1,1,0.09368129074573533
fc,100,0.001,2000,1,1,0.0936029106378554
fc,100,0.001,2000,1,1,0.09352494031190885
fc,100,0.001,2000,1,1,0.09344734996557244
fc,100,0.001,2000,1,1,0.09337013214826562
fc,100,0.001,2000,1,1,0.09329330921173104
fc,100,0.001,2000,1,1,0.09321685880422603
fc,100,0.001,2000,1,1,0.09314078837633122
fc,100,0.001,2000,1,1,0.0930650830268859
fc,100,0.001,2000,1,1,0.09298975020647071
fc,100,0.001,2000,1,1,0.09291479736566559
fc,100,0.001,2000,1,1,0.09284019470214844
fc,100,0.001,2000,1,1,0.09276597946882255
fc,100,0.001,2000,1,1,0.09269210696220412
fc,100,0.001,2000,1,1,0.09261859208345426
fc,100,0.001,2000,1,1,0.0925454422831536
fc,100,0.001,2000,1,1,0.09247265011072156
fc,100,0.001,2000,1,1,0.0924002081155779
fc,100,0.001,2000,1,1,0.09232809394598003
fc,100,0.001,2000,1,1,0.09225635230541245
fc,100,0.001,2000,1,1,0.09218494594097117
fc,100,0.001,2000,1,1,0.092113882303238
fc,100,0.001,2000,1,1,0.09204316139221205
fc,100,0.001,2000,1,1,0.09197277575731255
fc,100,0.001,2000,1,1,0.0919027253985405
fc,100,0.001,2000,1,1,0.09183301776647565
fc,100,0.001,2000,1,1,0.09176363050937655
fc,100,0.001,2000,1,1,0.09169457852840437
fc,100,0.001,2000,1,1,0.09162584692239775
fc,100,0.001,2000,1,1,0.09155744314193738
fc,100,0.001,2000,1,1,0.09148936718702305
fc,100,0.001,2000,1,1,0.09142161160707461
fc,100,0.001,2000,1,1,0.0913541540503503
fc,100,0.001,2000,1,1,0.09128703922033317
fc,100,0.001,2000,1,1,0.0912202298641206
fc,100,0.001,2000,1,1,0.09115373343229305
fc,100,0.001,2000,1,1,0.09108753502368913
fc,100,0.001,2000,1,1,0.09102164953947064
fc,100,0.001,2000,1,1,0.09095606952905651
fc,100,0.001,2000,1,1,0.09089080989360813
fc,100,0.001,2000,1,1,0.09082582592964165
ring,100,0.001,2000,1,1,0.2757938003167509
ring,100,0.001,2000,1,1,0.22312024310231215
ring,100,0.001,2000,1,1,0.1981494226306678
ring,100,0.001,2000,1,1,0.18229506373405466
ring,100,0.001,2000,1,1,0.17109226725995544
ring,100,0.001,2000,1,1,0.16271599300205705
ring,100,0.001,2000,1,1,0.15620940700173383
ring,100,0.001,2000,1,1,0.1510058943927288
ring,100,0.001,2000,1,1,0.14674513384699825
ring,100,0.001,2000,1,1,0.1431867399066687
ring,100,0.001,2000,1,1,0.14016446128487586
ring,100,0.001,2000,1,1,0.1375599242001772
ring,100,0.001,2000,1,1,0.13528677240014073
ring,100,0.001,2000,1,1,0.13328065745532516
ring,100,0.001,2000,1,1,0.13149273082613946
ring,100,0.001,2000,1,1,0.12988530613481997
ring,100,0.001,2000,1,1,0.12842886522412297
ring,100,0.001,2000,1,1,0.12709999904036523
ring,100,0.001,2000,1,1,0.12587990812957287
ring,100,0.001,2000,1,1,0.12475335009396075
ring,100,0.001,2000,1,1,0.12370783179998394
ring,100,0.001,2000,1,1,0.12273303560912602
ring,100,0.001,2000,1,1,0.12182036809623244
ring,100,0.001,2000,1,1,0.12096262194216248
ring,100,0.001,2000,1,1,0.12015370056033137
ring,100,0.001,2000,1,1,0.11938843004405499
ring,100,0.001,2000,1,1,0.1186623805761337
ring,100,0.001,2000,1,1,0.11797174327075477
ring,100,0.001,2000,1,1,0.11731322400271889
ring,100,0.001,2000,1,1,0.11668396010994911
ring,100,0.001,2000,1,1,0.11608145102858546
ring,100,0.001,2000,1,1,0.11550350293517112
ring,100,0.001,2000,1,1,0.11494818218052386
ring,100,0.001,2000,1,1,0.1144137771427631
ring,100,0.001,2000,1,1,0.11389876335859299
ring,100,0.001,2000,1,1,0.11340178184211257
ring,100,0.001,2000,1,1,0.1129216199368239
ring,100,0.001,2000,1,1,0.11245717883110047
ring,100,0.001,2000,1,1,0.11200747363269327
ring,100,0.001,2000,1,1,0.11157160706818108
ring,100,0.001,2000,1,1,0.11114877015352254
ring,100,0.001,2000,1,1,0.11073821693658827
ring,100,0.001,2000,1,1,0.11033927731215946
ring,100,0.001,2000,1,1,0.10995132602751255
ring,100,0.001,2000,1,1,0.1095737978070974
ring,100,0.001,2000,1,1,0.10920616522431373
ring,100,0.001,2000,1,1,0.10884794376790521
ring,100,0.001,2000,1,1,0.10849868349730962
ring,100,0.001,2000,1,1,0.10815796986222263
ring,100,0.001,2000,1,1,0.10782541491091246
ring,100,0.001,2000,1,1,0.10750065952539441
ring,100,0.001,2000,1,1,0.1071833661198616
ring,100,0.001,2000,1,1,0.10687322072684768
ring,100,0.001,2000,1,1,0.10656992912292476
ring,100,0.001,2000,1,1,0.10627321615815162
ring,100,0.001,2000,1,1,0.10598282225430021
